Date,Open,High,Low,Close,Adj Close,Volume
1976-09-20,16.969406,17.238289,16.932062,16.954470,4.254966,7114473
1976-09-27,16.999283,17.178537,16.655712,16.760277,4.206233,6726199
1976-10-04,16.760277,16.842436,16.521273,16.625837,4.172492,7556304
1976-10-11,16.625837,16.678120,15.684751,15.684751,3.936312,10962079
1976-10-18,15.699689,15.864006,15.117113,15.326243,3.846339,8150432
1976-10-25,15.326243,16.252390,15.266491,16.237452,4.075020,7176396
1976-11-01,16.237452,16.282267,15.654876,15.669814,3.932567,6224119
1976-11-08,15.639938,15.826661,15.385994,15.654876,3.962081,7260077
1976-11-15,15.654876,16.215046,15.565249,16.132887,4.083060,7589777
1976-11-22,16.132887,16.461519,16.088074,16.379362,4.145439,3690288
1976-11-29,16.371893,16.371893,16.088074,16.252390,4.113302,6388131
1976-12-06,16.282267,16.401770,16.132887,16.192638,4.098182,6384784
1976-12-13,16.192638,16.207577,15.834130,15.834130,4.007445,6727872
1976-12-20,15.834130,16.274797,15.819192,16.229982,4.107631,5442547
1976-12-27,16.342016,16.849903,16.342016,16.678120,4.221051,6399846
1977-01-03,16.521273,16.760277,16.229982,16.252390,4.113302,6120354
1977-01-10,16.252390,16.312141,15.901350,16.162764,4.090625,7891025
1977-01-17,16.162764,16.707994,16.132887,16.371893,4.143547,10265862
1977-01-24,16.371893,16.491396,15.968571,16.282267,4.120866,8378041
1977-01-31,16.282267,16.603430,16.020853,16.073135,4.067937,7017405
1977-02-07,16.073135,16.259859,15.893881,15.953633,4.074835,6983933
1977-02-14,15.998446,16.401770,15.998446,16.140356,4.122530,7496055
1977-02-21,16.431644,16.551147,16.431644,16.461519,4.204558,5857599
1977-02-28,16.461519,16.670650,16.454050,16.610899,4.242714,7343757
1977-03-07,16.610899,16.999283,16.610899,16.924595,4.322835,12175440
1977-03-14,16.924595,17.096378,16.879780,16.939531,4.326655,7648352
1977-03-21,16.939531,17.066504,16.581022,16.581022,4.235085,7569693
1977-03-28,16.581022,16.805092,16.476458,16.610899,4.242714,7512789
1977-04-04,16.610899,16.618368,16.386831,16.536209,4.223639,4953855
1977-04-11,16.536209,16.685589,16.073135,16.282267,4.158775,11544493
1977-04-18,16.282267,16.304672,15.385994,15.415870,3.937481,11112705
1977-04-25,15.415870,15.654876,15.326243,15.460684,3.948929,9151245
1977-05-02,15.460684,15.759441,15.296367,15.311305,3.910776,7345430
1977-05-09,15.311305,15.371056,14.967734,15.132051,3.902099,7479318
1977-05-16,15.132051,15.326243,14.900514,14.930390,3.850099,7951274
1977-05-23,14.915452,14.915452,14.639101,14.654039,3.778837,8125327
1977-05-30,14.654039,14.982672,14.609226,14.982672,3.863580,6101946
1977-06-06,14.982672,15.161926,14.915452,15.034955,3.877061,5271840
1977-06-13,15.042424,15.527904,15.042424,15.385994,3.967583,8928656
1977-06-20,15.408401,15.923757,15.408401,15.893881,4.098555,7964663
1977-06-27,15.893881,16.065666,15.595124,15.632469,4.031143,7860899
1977-07-04,15.632469,15.751972,15.415870,15.483090,3.992622,4830010
1977-07-11,15.483090,16.177702,15.423339,16.140356,4.162111,6906947
1977-07-18,16.162764,16.461519,16.162764,16.327080,4.210264,9998086
1977-07-25,16.327080,16.386831,15.886413,16.020853,4.131294,5601540
1977-08-01,16.020853,16.177702,15.923757,15.923757,4.106256,5767226
1977-08-08,15.923757,16.058199,15.766910,15.893881,4.136896,5367235
1977-08-15,15.893881,16.207577,15.878944,16.080605,4.185495,4719552
1977-08-22,16.080605,16.252390,15.893881,15.990978,4.162167,4910342
1977-08-29,15.998446,16.185169,15.871475,16.043261,4.175776,4893606
1977-09-05,16.043261,16.050730,15.699689,15.699689,4.086349,4133792
1977-09-12,15.699689,15.789316,15.483090,15.490559,4.031918,5337111
1977-09-19,15.415870,15.475621,15.251554,15.356119,3.996925,6731218
1977-09-26,15.356119,15.610062,15.341181,15.595124,4.059132,4717877
1977-10-03,15.595124,15.684751,15.341181,15.371056,4.000810,6083537
1977-10-10,15.371056,15.460684,15.184333,15.408401,4.010531,5886050
1977-10-17,15.408401,15.505497,15.259022,15.460684,4.024141,5477692
1977-10-24,15.460684,15.610062,15.281429,15.468152,4.026086,9469230
1977-10-31,15.468152,15.490559,14.878107,15.117113,3.934716,11321904
1977-11-07,15.117113,15.580186,14.967734,15.542842,4.085460,8793094
1977-11-14,15.535373,15.714627,15.356119,15.550311,4.087423,7186438
1977-11-21,15.550311,16.088074,15.475621,16.058199,4.220920,5886051
1977-11-28,16.058199,16.065666,15.639938,15.804254,4.154174,8150432
1977-12-05,15.804254,15.886413,15.490559,15.804254,4.154174,8496867
1977-12-12,15.804254,15.990978,15.692220,15.759441,4.142395,5911155
1977-12-19,15.759441,16.147825,15.632469,16.147825,4.244481,10183857
1977-12-26,16.147825,16.446583,16.073135,16.342016,4.295525,6614068
1978-01-02,16.043261,16.312141,15.811723,15.953633,4.193439,7887677
1978-01-09,15.953633,16.117949,15.849068,15.893881,4.177732,12813081
1978-01-16,15.893881,16.117949,15.774379,15.908819,4.181660,8063404
1978-01-23,15.908819,15.976040,15.774379,15.834130,4.162028,9718595
1978-01-30,15.834130,15.946164,15.415870,15.453215,4.061903,7407353
1978-02-06,15.453215,15.647407,15.363587,15.415870,4.096906,5378950
1978-02-13,15.415870,15.445746,15.221678,15.251554,4.053237,7812364
1978-02-20,15.251554,15.385994,15.154457,15.333712,4.075074,7882655
1978-02-27,15.333712,15.363587,14.639101,14.654039,3.894447,11357050
1978-03-06,14.594288,14.781011,14.355282,14.504661,3.854746,15457369
1978-03-13,14.504661,14.594288,14.265655,14.571881,3.872607,12322717
1978-03-20,14.571881,14.601757,14.220841,14.325406,3.807108,7850858
1978-03-27,14.280593,14.340344,14.056525,14.071463,3.739619,8398124
1978-04-03,14.116276,14.579350,14.026649,14.392627,3.824970,11991344
1978-04-10,14.392627,14.579350,14.071463,14.549474,3.866657,16123464
1978-04-17,15.154457,15.408401,14.840762,15.176864,4.033391,16828049
1978-04-24,15.176864,15.893881,15.117113,15.893881,4.223942,18227178
1978-05-01,15.893881,16.058199,15.415870,15.684751,4.168366,11832352
1978-05-08,15.684751,15.908819,15.445746,15.692220,4.216478,7019078
1978-05-15,15.692220,16.043261,15.595124,15.662345,4.208450,12490076
1978-05-22,15.662345,15.938695,15.535373,15.580186,4.186376,6602352
1978-05-29,15.580186,15.677283,15.296367,15.580186,4.186376,6321187
1978-06-05,15.580186,16.132887,15.565249,16.073135,4.318828,11835698
1978-06-12,16.073135,16.506334,15.893881,15.908819,4.274679,9285133
1978-06-19,15.908819,16.132887,15.669814,15.684751,4.214469,7532874
1978-06-26,15.684751,15.684751,15.371056,15.371056,4.130181,6620762
1978-07-03,15.371056,15.572717,15.236616,15.565249,4.182361,4570601
1978-07-10,15.565249,15.998446,15.333712,15.983509,4.294748,7954620
1978-07-17,15.983509,16.252390,15.774379,16.147825,4.338898,12351167
1978-07-24,16.147825,16.700525,15.998446,16.648243,4.473360,14101753
1978-07-31,16.655712,17.626673,16.655712,17.238289,4.631906,16292495
1978-08-07,17.238289,17.522108,17.029160,17.268164,4.685990,15541050
1978-08-14,17.268164,17.910492,17.133724,17.551985,4.763012,10863338
1978-08-21,17.551985,17.970243,17.462357,17.761114,4.819764,8408166
1978-08-28,17.761114,17.768583,17.417543,17.537046,4.758960,4696121
1978-09-04,17.559452,18.194311,17.559452,18.194311,4.937321,8562138
1978-09-11,18.127090,18.127090,17.268164,17.312979,4.698155,7678477
1978-09-18,17.312979,17.439951,16.760277,16.969406,4.604918,9268397
1978-09-25,16.730402,16.879780,16.342016,16.551147,4.491420,7874288
1978-10-02,16.551147,16.849903,16.431644,16.655712,4.519794,8093530
1978-10-09,16.685589,17.537046,16.685589,17.088909,4.637345,10070052
1978-10-16,17.088909,17.088909,16.349485,16.558617,4.493446,12034858
1978-10-23,16.558617,16.640774,16.073135,16.103010,4.369807,10674221
1978-10-30,16.103010,16.521273,15.744503,16.043261,4.353596,16898340
1978-11-06,16.028322,16.028322,15.498028,15.751972,4.321651,9429062
1978-11-13,15.751972,15.804254,15.296367,15.595124,4.278618,8766316
1978-11-20,15.610062,16.162764,15.610062,16.095543,4.415913,6225792
1978-11-27,16.095543,16.401770,15.819192,16.334549,4.481482,9099363
1978-12-04,16.334549,16.700525,16.237452,16.386831,4.495830,8490173
1978-12-11,16.401770,16.655712,16.252390,16.454050,4.514267,7434132
1978-12-18,16.244921,17.626673,16.095543,17.626673,4.835984,15276621
1978-12-25,17.641611,18.522945,17.641611,17.835802,4.893362,14491702
1979-01-01,17.835802,18.463194,17.596798,18.283939,5.016311,11067517
1979-01-08,18.269001,18.754480,18.074808,18.687262,5.126965,12212259
1979-01-15,18.687262,18.896391,18.283939,18.313814,5.024507,11760388
1979-01-22,18.313814,18.732075,18.239124,18.702200,5.131063,10227370
1979-01-29,18.702200,18.791826,18.381035,18.418381,5.053197,7854204
1979-02-05,18.321283,18.321283,17.753645,18.029995,4.946641,9870892
1979-02-12,18.029995,18.522945,17.910492,18.313814,5.082111,7209869
1979-02-19,18.313814,18.440786,18.000120,18.059872,5.011641,4727921
1979-02-26,18.074808,18.209249,17.813396,17.970243,4.986764,6565532
1979-03-05,18.052402,18.515476,18.052402,18.388504,5.102841,7121168
1979-03-12,18.388504,18.627510,18.239124,18.448256,5.119417,7516138
1979-03-19,18.485600,18.971081,18.485600,18.821701,5.223050,8465068
1979-03-26,18.791826,19.165272,18.642447,18.851578,5.231342,9824032
1979-04-02,18.851578,19.202618,18.672323,19.030832,5.281082,9107731
1979-04-09,19.030832,19.239962,18.582697,18.627510,5.169162,8357958
1979-04-16,18.627510,18.761950,18.298878,18.328753,5.086259,8093530
1979-04-23,18.343691,18.694731,18.343691,18.552820,5.148437,8711088
1979-04-30,18.552820,19.210087,18.508007,18.597633,5.160871,10126953
1979-05-07,18.515476,18.687262,18.283939,18.425848,5.168809,7316979
1979-05-14,18.425848,18.522945,18.089746,18.373566,5.154143,6277674
1979-05-21,18.373566,18.552820,18.239124,18.328753,5.141574,5357193
1979-05-28,18.328753,18.358627,18.059872,18.224188,5.112238,5285229
1979-06-04,18.224188,18.702200,18.104685,18.493069,5.187662,6114497
1979-06-11,18.493069,18.761950,17.626673,17.746176,4.978148,10668781
1979-06-18,17.686424,17.805927,17.238289,17.716299,4.969767,8814433
1979-06-25,17.716299,17.805927,17.327915,17.537046,4.919482,6534571
1979-07-02,17.537046,18.343691,17.148663,17.596798,4.936243,5337528
1979-07-09,17.596798,17.686424,16.491396,16.730402,4.693202,11076303
1979-07-16,16.730402,16.879780,16.371893,16.670650,4.676440,9891395
1979-07-23,16.581022,16.640774,16.252390,16.371893,4.592637,8253776
1979-07-30,16.371893,16.790154,16.371893,16.461519,4.617778,6087721
1979-08-06,16.461519,16.999283,16.312141,16.820028,4.718342,11031535
1979-08-13,16.820028,17.327915,16.670650,17.029160,4.835792,9541193
1979-08-20,17.029160,17.178537,16.521273,16.640774,4.725501,7834122
1979-08-27,16.640774,16.879780,16.610899,16.730402,4.750952,6272235
1979-09-03,16.700525,16.700525,16.073135,16.192638,4.598243,7520321
1979-09-10,16.192638,16.342016,15.714627,16.222513,4.606728,9734075
1979-09-17,16.342016,17.059034,16.162764,16.730402,4.750952,10079675
1979-09-24,16.700525,16.700525,15.893881,16.192638,4.598243,9793489
1979-10-01,16.162764,16.610899,16.013384,16.461519,4.674597,6909876
1979-10-08,16.461519,16.491396,15.535373,15.714627,4.462500,12859105
1979-10-15,15.714627,15.744503,14.758604,14.788480,4.199504,13836906
1979-10-22,14.788480,15.385994,14.609226,14.878107,4.224955,10139505
1979-10-29,14.878107,15.326243,14.878107,15.117113,4.292824,6782683
1979-11-05,15.117113,15.117113,14.609226,14.758604,4.191017,8415697
1979-11-12,14.758604,15.117113,14.728728,14.818356,4.266459,8744979
1979-11-19,14.818356,14.937859,14.639101,14.818356,4.266459,5964710
1979-11-26,14.907983,16.013384,14.907983,15.595124,4.490103,9834493
1979-12-03,15.565249,16.162764,15.415870,15.923757,4.584721,7297733
1979-12-10,15.923757,15.953633,15.445746,15.774379,4.541714,7065522
1979-12-17,15.744503,15.744503,15.117113,15.296367,4.404088,8448751
1979-12-24,15.296367,15.565249,15.296367,15.356119,4.421292,3650958
1979-12-31,15.356119,15.445746,14.639101,15.146989,4.361079,7546680
1980-01-07,15.146989,16.312141,14.967734,16.013384,4.610529,12328994
1980-01-14,16.013384,16.939531,15.834130,16.640774,4.791166,17168207
1980-01-21,16.640774,17.088909,16.491396,16.760277,4.825572,9238272
1980-01-28,16.760277,17.208412,16.312141,16.581022,4.773963,8437036
1980-02-04,16.581022,16.640774,15.834130,16.073135,4.627733,9711483
1980-02-11,16.073135,16.849903,15.864006,16.162764,4.711734,11106009
1980-02-18,16.162764,16.192638,15.654876,15.774379,4.598514,6404449
1980-02-25,15.744503,15.744503,14.818356,15.176864,4.424326,12978768
1980-03-03,15.176864,15.176864,14.489723,14.579350,4.250142,10708112
1980-03-10,14.609226,14.878107,14.250717,14.310468,4.171757,10611042
1980-03-17,14.310468,14.429971,13.444073,13.563576,3.954025,13539842
1980-03-24,13.473948,13.742830,12.278920,13.354446,3.893062,15415111
1980-03-31,13.354446,13.384321,13.025813,13.115440,3.823385,20931715
1980-04-07,13.115440,13.324570,12.667304,12.786807,3.727583,11463324
1980-04-14,12.786807,12.846558,12.039914,12.249044,3.570814,10247453
1980-04-21,12.249044,13.234943,12.069790,13.234943,3.858223,12664131
1980-04-28,13.234943,13.234943,12.816683,12.906310,3.762421,6901090
1980-05-05,12.906310,13.324570,12.428298,12.458174,3.631780,10658739
1980-05-12,12.458174,12.786807,12.458174,12.667304,3.751269,7991022
1980-05-19,12.667304,13.145315,12.458174,13.085564,3.875132,11777123
1980-05-26,13.115440,13.533700,12.936185,13.234943,3.919368,9165888
1980-06-02,13.234943,13.951960,13.205067,13.653203,4.043230,13470389
1980-06-09,13.653203,14.131214,13.533700,14.071463,4.167093,9096016
1980-06-16,14.071463,14.429971,13.772706,13.832457,4.096317,10338664
1980-06-23,13.832457,14.400096,13.832457,14.280593,4.229026,10010638
1980-06-30,14.220841,14.698853,13.951960,14.609226,4.326346,7593959
1980-07-07,14.609226,15.027486,14.579350,14.997610,4.441361,9842860
1980-07-14,14.997610,15.714627,14.997610,15.565249,4.609459,9746627
1980-07-21,15.565249,15.804254,15.266491,15.385994,4.556376,9256682
1980-07-28,15.385994,15.774379,15.296367,15.565249,4.609459,9756669
1980-08-04,15.535373,15.834130,15.296367,15.595124,4.618307,9819429
1980-08-11,15.595124,16.521273,15.565249,16.431644,4.930651,10749534
1980-08-18,16.252390,16.461519,15.744503,16.103010,4.832037,8476365
1980-08-25,16.103010,16.192638,15.475621,15.654876,4.697564,8832844
1980-09-01,15.654876,16.282267,15.625000,15.893881,4.769284,6014082
1980-09-08,15.893881,15.923757,15.326243,15.744503,4.724461,7950437
1980-09-15,15.744503,16.222513,15.535373,16.013384,4.805144,13214746
1980-09-22,16.013384,16.491396,15.356119,15.445746,4.634812,14091713
1980-09-29,15.356119,16.013384,15.146989,15.834130,4.751349,11567923
1980-10-06,15.893881,17.088909,15.893881,16.551147,4.966509,20483190
1980-10-13,16.551147,16.999283,16.192638,16.252390,4.876861,12232760
1980-10-20,16.252390,16.461519,15.654876,15.923757,4.778244,10278414
1980-10-27,15.893881,16.073135,15.565249,15.923757,4.778244,8571760
1980-11-03,15.953633,16.790154,15.834130,16.043261,4.814106,10555395
1980-11-10,16.043261,17.268164,15.893881,17.118786,5.203131,16566966
1980-11-17,17.118786,17.387667,16.760277,16.820028,5.112324,13056171
1980-11-24,16.820028,16.879780,16.162764,16.282267,4.948878,8017799
1980-12-01,16.252390,16.610899,15.834130,16.132887,4.903473,11367091
1980-12-08,16.073135,16.073135,15.117113,15.714627,4.776347,14237315
1980-12-15,15.714627,15.864006,15.206740,15.445746,4.694625,12428153
1980-12-22,15.445746,16.491396,15.415870,16.491396,5.012442,6665111
1980-12-29,16.491396,16.610899,16.132887,16.521273,5.021521,5801952
1981-01-05,16.610899,17.088909,15.953633,16.103010,4.894395,16580355
1981-01-12,16.103010,16.252390,15.595124,15.983509,4.858075,12664550
1981-01-19,15.983509,16.073135,15.415870,15.535373,4.721863,9215680
1981-01-26,15.535373,15.744503,15.296367,15.385994,4.676463,6808622
1981-02-02,15.385994,15.475621,15.057361,15.356119,4.667381,7972612
1981-02-09,15.356119,15.385994,14.639101,14.758604,4.546390,7239575
1981-02-16,14.758604,14.937859,14.400096,14.459847,4.454359,6569717
1981-02-23,14.459847,15.505497,14.459847,15.356119,4.730452,11375041
1981-03-02,15.356119,15.356119,14.698853,14.788480,4.555593,6588126
1981-03-09,14.758604,15.445746,14.758604,15.117113,4.656827,8782634
1981-03-16,15.117113,15.595124,14.997610,15.087237,4.647625,11836956
1981-03-23,15.087237,15.356119,14.728728,14.758604,4.546390,14329781
1981-03-30,14.758604,15.146989,14.519598,14.609226,4.500375,11848251
1981-04-06,14.579350,15.117113,14.280593,14.519598,4.472765,16625124
1981-04-13,14.519598,14.519598,14.101338,14.340344,4.417546,15633935
1981-04-20,14.340344,14.758604,14.280593,14.489723,4.463562,15206749
1981-04-27,14.489723,14.668977,13.981836,14.131214,4.353123,14009287
1981-05-04,13.951960,13.951960,13.623327,13.832457,4.261089,13351144
1981-05-11,13.772706,13.772706,13.384321,13.473948,4.213257,11988416
1981-05-18,13.473948,13.593451,13.205067,13.264818,4.147867,9861270
1981-05-25,13.264818,14.131214,13.175191,14.041587,4.390757,11237807
1981-06-01,14.280593,14.519598,13.772706,13.951960,4.362732,14247775
1981-06-08,13.951960,14.250717,13.653203,14.190966,4.437468,10828192
1981-06-15,14.250717,14.429971,13.683078,13.742830,4.297336,10280089
1981-06-22,13.772706,14.370220,13.772706,14.041587,4.390757,9184298
1981-06-29,14.041587,14.131214,13.473948,13.593451,4.250626,5881030
1981-07-06,13.593451,13.712954,13.444073,13.473948,4.213257,8301892
1981-07-13,13.444073,13.593451,13.294694,13.414197,4.194573,8838282
1981-07-20,13.354446,13.354446,13.055688,13.145315,4.110496,8058803
1981-07-27,13.145315,13.533700,13.115440,13.414197,4.194573,6127049
1981-08-03,13.414197,14.041587,13.414197,13.623327,4.259968,8313190
1981-08-10,13.623327,14.071463,13.563576,13.862333,4.399523,8573434
1981-08-17,13.862333,13.922084,13.444073,13.593451,4.314184,7083093
1981-08-24,13.533700,13.533700,13.145315,13.354446,4.238331,9288898
1981-08-31,13.354446,13.473948,12.906310,12.906310,4.096104,9361700
1981-09-07,12.906310,13.414197,12.756931,13.324570,4.228850,8087254
1981-09-14,13.324570,13.563576,12.786807,12.906310,4.096104,8594353
1981-09-21,12.906310,13.205067,12.727055,12.816683,4.067659,9712737
1981-09-28,12.816683,13.175191,12.488050,13.145315,4.171961,12447819
1981-10-05,13.145315,13.444073,12.936185,13.354446,4.238331,12053685
1981-10-12,13.354446,13.384321,12.189293,12.249044,3.887506,14039411
1981-10-19,12.249044,12.488050,12.099665,12.189293,3.868541,9773405
1981-10-26,12.159417,12.368547,11.561902,12.308795,3.906472,14363672
1981-11-02,12.428298,12.697180,12.129541,12.159417,3.859062,13069143
1981-11-09,12.159417,12.697180,12.159417,12.338671,3.980541,10924423
1981-11-16,12.249044,12.278920,11.920411,12.099665,3.903437,9408142
1981-11-23,12.099665,13.025813,12.069790,13.025813,4.202221,10773382
1981-11-30,13.025813,13.175191,12.667304,13.055688,4.211856,12524804
1981-12-07,13.055688,13.234943,12.667304,12.995937,4.192584,11179649
1981-12-14,12.876434,13.623327,12.667304,13.563576,4.375707,12141131
1981-12-21,13.563576,13.683078,13.384321,13.623327,4.394979,8465069
1981-12-28,13.623327,13.772706,13.324570,13.593451,4.385341,8347498
1982-01-04,13.772706,13.951960,13.294694,13.563576,4.375707,13154914
1982-01-11,13.802581,14.370220,13.563576,14.280593,4.607021,26613169
1982-01-18,14.519598,15.057361,14.190966,14.728728,4.751593,22322896
1982-01-25,14.728728,15.475621,14.579350,15.206740,4.905801,15733095
1982-02-01,15.057361,15.296367,14.698853,15.117113,4.876886,15056542
1982-02-08,14.878107,15.057361,14.549474,14.579350,4.768758,12134855
1982-02-15,14.639101,15.117113,14.370220,14.907983,4.876250,11341987
1982-02-22,14.698853,15.027486,14.280593,14.788480,4.837162,15272018
1982-03-01,14.848231,14.997610,13.892208,13.981836,4.573315,18109189
1982-03-08,13.951960,14.250717,13.653203,13.832457,4.524456,17524683
1982-03-15,13.892208,14.071463,13.683078,13.772706,4.504914,14026442
1982-03-22,14.041587,14.370220,13.832457,14.101338,4.612406,13617665
1982-03-29,14.220841,14.788480,14.041587,14.698853,4.807847,13843183
1982-04-05,14.698853,14.937859,14.579350,14.878107,4.866477,9226976
1982-04-12,14.878107,15.505497,14.639101,15.415870,5.042379,16055264
1982-04-19,15.385994,15.714627,15.057361,15.714627,5.140095,18432611
1982-04-26,15.684751,15.804254,15.296367,15.356119,5.022830,14804247
1982-05-03,15.385994,15.595124,15.296367,15.475621,5.061918,12563715
1982-05-10,15.385994,15.505497,15.176864,15.206740,5.040532,9612740
1982-05-17,15.117113,15.236616,14.818356,14.967734,4.961310,12087577
1982-05-24,14.907983,14.967734,14.639101,14.698853,4.872186,9981351
1982-05-31,14.728728,14.848231,14.370220,14.400096,4.773155,7878472
1982-06-07,14.370220,14.489723,13.742830,14.250717,4.723641,23796918
1982-06-14,14.190966,14.340344,13.951960,13.951960,4.624615,10861663
1982-06-21,14.101338,14.698853,13.922084,14.400096,4.773155,13643186
1982-06-28,14.549474,14.698853,14.340344,14.340344,4.753354,9218606
1982-07-05,14.370220,14.937859,14.190966,14.937859,4.951409,13422690
1982-07-12,15.744503,16.192638,15.087237,15.953633,5.288103,33320538
1982-07-19,15.804254,16.401770,15.684751,15.893881,5.268298,21000752
1982-07-26,15.834130,15.923757,15.385994,15.684751,5.198977,10571293
1982-08-02,15.923757,16.073135,15.057361,15.087237,5.000920,13199684
1982-08-09,15.027486,15.236616,14.848231,15.027486,5.047261,15222647
1982-08-16,15.117113,16.401770,14.997610,16.312141,5.478734,25693944
1982-08-23,16.401770,16.849903,16.192638,16.491396,5.538941,27754983
1982-08-30,16.551147,17.686424,16.342016,17.238289,5.789799,24042520
1982-09-06,17.268164,17.596798,16.909657,17.059034,5.729592,17903336
1982-09-13,17.238289,17.925430,16.999283,17.716299,5.950348,21024599
1982-09-20,17.716299,18.552820,17.537046,18.164436,6.100860,24597735
1982-09-27,18.254063,18.463194,17.507170,17.716299,5.950348,16464877
1982-10-04,17.686424,19.389339,17.507170,19.389339,6.512268,17838065
1982-10-11,19.837477,20.195986,18.881453,19.000956,6.381821,28095979
1982-10-18,19.060707,20.255735,19.030832,19.777725,6.642717,24423682
1982-10-25,19.359465,19.688099,18.911329,19.090584,6.411928,21174805
1982-11-01,19.239962,20.434990,19.000956,20.136232,6.763123,25058394
1982-11-08,19.927103,20.673996,19.837477,20.405115,6.923274,17003357
1982-11-15,19.688099,20.195986,19.359465,19.956980,6.771230,17516734
1982-11-22,19.538719,19.986855,19.239962,19.927103,6.761093,10430712
1982-11-29,19.807600,21.361137,19.598471,21.092257,7.156420,22463058
1982-12-06,21.719646,23.303059,21.002628,22.167782,7.521334,26163807
1982-12-13,22.466539,23.004301,21.301386,22.317162,7.572018,22541301
1982-12-20,22.317162,23.034178,21.988527,22.376911,7.592297,12923539
1982-12-27,22.735420,23.422562,22.317162,23.004301,7.805158,13475410
1983-01-03,22.645794,23.542065,22.078156,23.093929,7.835572,19712497
1983-01-10,23.332935,23.930449,22.944551,23.691444,8.038299,21338401
1983-01-17,23.900574,24.079828,22.466539,22.615917,7.673381,23184799
1983-01-24,22.287285,23.542065,22.048279,23.273184,7.896389,20417919
1983-01-31,23.392687,23.721319,22.735420,23.273184,7.896389,16768218
1983-02-07,23.303059,23.512190,22.436663,23.034178,7.885935,15404652
1983-02-14,23.482313,24.020077,23.183556,23.571941,8.070051,21865165
1983-02-21,23.482313,24.259083,23.183556,23.990202,8.213241,15914680
1983-02-28,23.840822,24.617592,23.661568,24.438337,8.366666,20394490
1983-03-07,24.527964,24.707218,23.870699,24.079828,8.243926,14735629
1983-03-14,24.020077,24.169455,23.571941,23.870699,8.172331,14116398
1983-03-21,23.960325,24.677341,23.721319,24.408461,8.356432,17253979
1983-03-28,24.408461,25.065727,24.288958,24.318834,8.325752,11344079
1983-04-04,24.288958,24.856598,24.169455,24.826721,8.499636,15641884
1983-04-11,25.274857,26.410133,25.005976,26.320507,9.011043,22930830
1983-04-18,26.320507,28.172800,26.290630,28.023422,9.594050,20083201
1983-04-25,27.605164,28.202677,27.157026,27.963671,9.573592,17390378
1983-05-02,27.724665,28.322180,27.396032,28.113050,9.624731,16453162
1983-05-09,28.113050,28.262428,27.485661,27.844168,9.611053,10322765
1983-05-16,27.246655,27.545410,26.350382,26.469885,9.136691,14247776
1983-05-23,26.230881,27.694790,26.230881,27.007648,9.322311,14117653
1983-05-30,26.888145,27.455784,26.350382,27.246655,9.404804,12927304
1983-06-06,27.336281,27.784416,26.918020,27.306404,9.425433,13726030
1983-06-13,27.545410,29.367830,27.276529,28.949570,9.992610,19825884
1983-06-20,29.069073,29.756214,28.830067,29.397705,10.147290,13549048
1983-06-27,29.337954,29.337954,28.142925,28.919695,9.982299,12500118
1983-07-04,28.501434,29.337954,28.352055,29.039198,10.023552,12646558
1983-07-11,29.098948,29.636711,28.561186,28.710564,9.910115,18450603
1983-07-18,28.710564,30.174475,28.471558,29.726337,10.260733,17981158
1983-07-25,29.517208,30.353727,28.531309,28.770315,9.930737,17857313
1983-08-01,28.740440,29.039198,28.083174,28.620937,9.879174,15651925
1983-08-08,28.501434,28.650812,27.874044,28.322180,9.853251,14388776
1983-08-15,28.591061,29.576960,28.471558,29.278202,10.185851,15970746
1983-08-22,29.367830,29.457457,27.545410,28.172800,9.801277,18522986
1983-08-29,28.023422,28.620937,27.933796,28.620937,9.957190,12514344
1983-09-05,28.800192,29.517208,28.680689,29.218451,10.165062,11432362
1983-09-12,29.457457,29.696463,28.830067,29.427582,10.237825,17400418
1983-09-19,29.487333,30.264101,29.308079,30.264101,10.528847,17304606
1983-09-26,30.264101,30.951242,30.114723,30.323853,10.549633,25035382
1983-10-03,30.234226,31.668261,30.174475,31.608509,10.996563,22458038
1983-10-10,31.518881,32.086521,31.250000,31.489006,10.954982,20905356
1983-10-17,31.369503,31.698135,30.054972,30.353727,10.560026,31978311
1983-10-24,29.995220,31.070745,29.995220,30.592733,10.643174,22835434
1983-10-31,30.682362,30.831739,29.098948,29.218451,10.165062,25933687
1983-11-07,29.188576,30.413481,29.128824,30.323853,10.629299,17840576
1983-11-14,30.383604,30.532984,29.158701,29.517208,10.346549,21225849
1983-11-21,29.427582,30.025097,28.680689,28.919695,10.137103,17136408
1983-11-28,28.919695,29.218451,28.053299,28.172800,9.875294,27498922
1983-12-05,28.172800,29.248327,27.993547,29.218451,10.241825,21812447
1983-12-12,29.308079,29.756214,28.561186,28.889818,10.126634,20197005
1983-12-19,28.889818,29.666588,28.800192,29.547085,10.357019,17826768
1983-12-26,29.726337,29.845840,29.158701,29.158701,10.220881,9845789
1984-01-02,29.218451,29.875717,29.069073,29.517208,10.346549,20704943
1984-01-09,29.457457,29.636711,28.262428,28.441683,9.969551,20761426
1984-01-16,28.561186,29.128824,27.963671,27.963671,9.801997,37982770
1984-01-23,27.903919,28.142925,26.918020,27.455784,9.623961,28783410
1984-01-30,27.455784,27.485661,26.469885,26.469885,9.278384,28990518
1984-02-06,26.290630,26.499762,25.454111,26.260756,9.282177,44857083
1984-02-13,26.320507,26.619265,25.812620,26.230881,9.271617,21512454
1984-02-20,26.171127,26.649139,25.573614,26.589388,9.398332,17981995
