Date,Open,High,Low,Close,Adj Close,Volume
1965-03-01,7.261791,7.480880,7.138305,7.237890,1.549070,7568856
1965-04-01,7.249841,7.727852,7.249841,7.727852,1.653933,6721596
1965-05-01,7.711918,7.831421,7.329509,7.616316,1.630062,5981028
1965-06-01,7.584449,7.608349,6.971001,7.297642,1.562343,15175368
1965-07-01,7.297642,7.632250,7.249841,7.632250,1.633979,8303148
1965-08-01,7.632250,8.028601,7.556565,7.950924,1.702203,9809388
1965-09-01,7.950924,8.241714,7.934990,8.166029,1.748806,7619064
1965-10-01,8.138145,8.492670,8.018642,8.492670,1.818759,7405680
1965-11-01,8.492670,8.827279,8.317400,8.365201,1.791459,4788588
1965-12-01,8.365201,8.409018,7.875239,7.950924,1.703218,13537332
1966-01-01,7.927024,8.181963,7.520714,7.903123,1.692980,13254912
1966-02-01,7.903123,8.361217,7.775653,8.205864,1.757831,8403564
1966-03-01,8.205864,8.365201,7.879222,8.221797,1.761770,9583452
1966-04-01,8.221797,8.954748,8.189930,8.883047,1.903462,7675548
1966-05-01,8.883047,8.938815,8.221797,8.669933,1.857797,10993460
1966-06-01,8.520554,8.759560,7.946941,8.377151,1.795596,14392960
1966-07-01,8.418977,8.640057,8.144120,8.144120,1.745647,6309472
1966-08-01,8.144120,8.383126,7.319551,7.660134,1.641908,10916056
1966-09-01,7.660134,8.090344,7.325526,7.588432,1.627061,10506024
1966-10-01,7.588432,8.003705,6.919216,7.934990,1.701367,12070840
1966-11-01,7.991754,9.010516,7.991754,8.986616,1.926849,10539496
1966-12-01,8.986616,9.225621,8.675908,8.879063,1.904396,7296896
1967-01-01,8.879063,9.703633,8.663958,9.548279,2.047933,11129440
1967-02-01,9.416826,10.402725,9.333174,10.277247,2.204280,7070960
1967-03-01,10.336998,11.018164,10.325048,10.779159,2.312570,7376392
1967-04-01,10.695507,11.926386,10.444551,11.866635,2.545879,8606488
1967-05-01,11.591778,11.591778,10.946463,11.143642,2.390767,8506072
1967-06-01,11.143642,12.213193,11.077916,11.890535,2.551572,10062520
1967-07-01,11.890535,12.177342,11.663480,12.135516,2.604141,6535408
1967-08-01,12.135516,12.296845,11.597753,11.944312,2.563112,5895256
1967-09-01,11.944312,13.324570,11.914436,13.103489,2.812465,7384760
1967-10-01,13.097514,14.352294,12.930210,14.184990,3.044592,6974728
1967-11-01,14.077438,14.830306,13.563576,14.627151,3.139495,9920264
1967-12-01,14.627151,15.487572,14.579350,14.985660,3.222529,6807368
1968-01-01,14.985660,14.991635,14.071463,14.208891,3.055491,10861664
1968-02-01,14.208891,14.388145,13.587476,13.862333,2.980969,11108520
1968-03-01,13.862333,14.651052,13.384321,14.639101,3.154886,12464136
1968-04-01,14.949809,16.192638,14.937859,16.192638,3.489689,11627336
1968-05-01,16.228489,17.065010,15.415870,17.065010,3.677696,12288408
1968-06-01,17.638622,17.925430,16.491396,16.909657,3.651036,11144084
1968-07-01,16.909657,17.447418,15.583174,16.192638,3.496218,9826124
1968-08-01,16.192638,16.563099,15.774379,16.013384,3.457518,7715296
1968-09-01,16.013384,16.324093,15.774379,16.013384,3.464181,6497752
1968-10-01,15.798279,15.917782,14.555449,14.674952,3.174638,18453532
1968-11-01,14.722753,16.001434,14.698853,15.953633,3.451257,11388848
1968-12-01,15.953633,16.001434,14.818356,15.057361,3.257365,8914012
1969-01-01,15.057361,15.069312,14.101338,14.161090,3.063474,15895016
1969-02-01,14.161090,14.842256,14.017686,14.023662,3.033743,9951644
1969-03-01,14.023662,15.081262,13.945985,15.009560,3.255801,7957968
1969-04-01,15.009560,15.786329,14.591300,15.678776,3.400962,8087672
1969-05-01,15.678776,16.007408,15.212715,15.248566,3.307646,7583500
1969-06-01,15.248566,16.228489,14.710803,16.144836,3.510686,10413976
1969-07-01,16.144836,17.423517,14.818356,15.511472,3.372963,18104168
1969-08-01,15.583174,16.766253,15.559273,16.491396,3.586046,12271672
1969-09-01,16.491396,17.220364,15.822180,16.503345,3.599740,10836560
1969-10-01,16.503345,17.447418,16.252390,17.232313,3.758744,12771660
1969-11-01,17.208412,17.626673,16.455545,17.065010,3.722250,8723640
1969-12-01,17.136711,17.543020,16.742352,17.423517,3.811017,12098036
1970-01-01,17.423517,18.499044,15.977533,16.022346,3.504545,15855268
1970-02-01,16.108988,16.969406,16.001434,16.264339,3.557476,12867892
1970-03-01,16.264339,16.300192,15.069312,16.180689,3.539180,16723448
1970-04-01,16.180689,16.276291,13.683078,14.244742,3.115732,19568568
1970-05-01,14.244742,14.292543,11.328872,13.288719,2.906622,31055740
1970-06-01,13.288719,13.718929,11.950287,11.950287,2.624435,22302812
1970-07-01,11.950287,12.547801,11.567878,12.057839,2.648056,19020464
1970-08-01,12.039914,12.978011,10.456501,12.727055,2.808318,23237936
1970-09-01,12.679254,14.125239,12.392447,13.945985,3.077285,17926348
1970-10-01,13.945985,14.806405,13.527725,14.053537,3.101015,13786280
1970-11-01,14.053537,14.770554,13.790631,14.686902,3.253855,14641908
1970-12-01,14.686902,15.332218,14.639101,15.188815,3.365053,16589560
1971-01-01,15.141013,15.666826,14.818356,15.559273,3.447125,14545676
1971-02-01,15.559273,16.419695,15.535373,16.085087,3.563619,11677544
1971-03-01,16.085087,17.483271,16.001434,17.088909,3.800963,12838604
1971-04-01,17.088909,17.399618,16.682600,17.100861,3.803623,17342680
1971-05-01,16.969406,16.993307,15.535373,15.630975,3.476687,13449468
1971-06-01,15.654876,15.846080,14.722753,15.152964,3.382868,22139636
1971-07-01,15.152964,15.260516,13.874283,13.922084,3.108076,23455504
1971-08-01,13.993786,15.296367,13.539675,14.531549,3.244138,17817564
1971-09-01,14.531549,14.961759,14.292543,14.519598,3.256220,13413904
1971-10-01,14.543499,15.069312,14.125239,14.364245,3.221380,15453604
1971-11-01,14.340344,14.651052,13.778681,14.603250,3.274980,13968284
1971-12-01,14.651052,16.658701,14.651052,16.085087,3.622991,18238056
1972-01-01,16.085087,17.782026,15.858031,17.590822,3.962138,19874000
1972-02-01,17.590822,17.925430,17.423517,17.614723,3.967523,10462092
1972-03-01,17.662523,18.451242,17.495220,18.271990,4.130494,14187944
1972-04-01,18.271990,19.108509,18.128586,18.451242,4.171015,11823984
1972-05-01,18.451242,19.407267,18.009083,19.012905,4.297984,13922260
1972-06-01,19.072659,19.168261,18.499044,18.738050,4.250992,9761272
1972-07-01,18.785851,19.383366,18.331739,19.156309,4.345880,11920216
1972-08-01,19.216061,20.399139,19.216061,19.526770,4.429925,15531008
1972-09-01,19.526770,19.586519,18.797800,19.431166,4.422833,9782192
1972-10-01,19.431166,19.496893,17.280115,18.427341,4.194349,20899080
1972-11-01,18.451242,18.857553,17.734226,18.690248,4.254191,13585448
1972-12-01,18.690248,19.359465,18.403442,19.216061,4.389427,12892996
1973-01-01,19.335564,21.438814,19.335564,20.817400,4.755214,19771492
1973-02-01,20.817400,21.821224,20.004780,20.626196,4.711535,15085412
1973-03-01,20.626196,21.498566,20.052582,20.626196,4.726654,15687908
1973-04-01,20.626196,20.853251,19.180210,19.502869,4.469237,14072884
1973-05-01,19.670172,20.327438,18.236137,18.806765,4.309713,19967721
1973-06-01,18.761950,19.927103,18.283939,18.941204,4.354903,13777075
1973-07-01,18.761950,19.329590,17.626673,18.791826,4.320557,16038108
1973-08-01,18.791826,18.806765,17.761114,17.985182,4.135097,12064981
1973-09-01,17.955305,17.955305,14.967734,15.415870,3.557307,24951701
1973-10-01,15.400932,17.626673,14.639101,16.745338,3.864090,22468082
1973-11-01,16.745338,17.327915,15.714627,15.834130,3.653821,15671591
1973-12-01,15.819192,15.953633,14.049056,14.743666,3.416014,16538512
1974-01-01,14.743666,15.027486,13.444073,14.654039,3.395247,16662363
1974-02-01,14.609226,14.609226,13.444073,14.213372,3.293149,10454981
1974-03-01,14.213372,15.176864,13.832457,14.086401,3.281472,12925213
1974-04-01,14.086401,14.489723,13.070626,13.578513,3.163159,12059962
1974-05-01,13.578513,13.862333,12.525394,12.697180,2.957848,12237364
1974-06-01,12.697180,13.862333,12.547801,12.712118,2.978038,11527756
1974-07-01,12.712118,13.376852,11.726219,12.047383,2.822314,17356905
1974-08-01,12.047383,12.846558,11.248207,11.472275,2.687584,21085687
1974-09-01,11.472275,11.502151,8.992591,9.500478,2.241309,26824462
1974-10-01,9.500478,11.771033,9.216659,11.300490,2.665961,31492132
1974-11-01,11.300490,11.950287,9.963552,10.590942,2.498567,22138381
1974-12-01,10.486377,10.493846,9.567698,10.038241,2.386452,21400322
1975-01-01,10.053179,11.442400,9.395913,11.248207,2.674104,36449334
1975-02-01,11.248207,13.205067,11.188456,12.876434,3.061193,31800075
1975-03-01,12.906310,13.429135,12.144479,12.346140,2.957317,23673073
1975-04-01,12.346140,12.988468,11.726219,12.540332,3.003833,26198535
1975-05-01,12.540332,13.585982,12.308795,12.846558,3.077181,24220338
1975-06-01,12.966061,13.130378,12.129541,12.488050,3.012587,19838855
1975-07-01,12.488050,12.592615,11.337835,11.367710,2.742320,24868022
1975-08-01,11.367710,11.397586,10.516252,11.128705,2.684662,18391191
1975-09-01,11.128705,11.726219,10.613348,11.248207,2.739263,19480705
1975-10-01,11.248207,12.891372,10.949450,12.682242,3.088492,32856115
1975-11-01,12.682242,13.533700,12.607553,13.526231,3.294028,20941756
1975-12-01,13.526231,13.578513,12.413360,13.399259,3.290073,21007025
1976-01-01,13.399259,15.520435,13.346977,15.400932,3.781567,38363934
1976-02-01,15.400932,15.804254,15.042424,15.273960,3.750391,25853773
1976-03-01,15.273960,15.886413,15.191802,15.654876,3.869596,25524075
1976-04-01,15.654876,16.327080,15.079768,15.139520,3.742211,29654519
1976-05-01,15.102175,15.505497,14.654039,15.333712,3.790210,19733416
1976-06-01,15.326243,16.663181,15.057361,16.536209,4.116259,29299715
1976-07-01,16.536209,16.752808,16.013384,16.259859,4.047466,26973411
1976-08-01,16.259859,16.775215,15.998446,16.349485,4.069780,20933390
1976-09-01,16.349485,17.238289,16.327080,16.812559,4.219353,25662984
1976-10-01,16.812559,16.924595,15.117113,16.237452,4.075023,35373208
1976-11-01,16.237452,16.461519,15.385994,16.192638,4.063777,27272988
1976-12-01,16.192638,16.849903,15.819192,16.678120,4.221049,28834453
1977-01-01,16.521273,16.760277,15.901350,16.446583,4.162451,33940607
1977-02-01,16.446583,16.603430,15.893881,16.491396,4.173793,26936592
1977-03-01,16.498865,17.096378,16.476458,16.521273,4.219820,39602396
1977-04-01,16.521273,16.685589,15.326243,15.460684,3.948928,38543008
1977-05-01,15.460684,15.759441,14.609226,14.668977,3.746715,31995883
1977-06-01,14.698853,16.065666,14.698853,15.774379,4.067738,33870318
1977-07-01,15.766910,16.461519,15.415870,16.020853,4.131298,28499735
1977-08-01,16.020853,16.252390,15.766910,16.035791,4.135146,23708217
1977-09-01,16.035791,16.073135,15.251554,15.595124,4.059133,22869742
1977-10-01,15.595124,15.684751,15.184333,15.371056,4.000809,27910627
1977-11-01,15.371056,16.088074,14.878107,15.774379,4.105791,38069378
1977-12-01,15.774379,16.446583,15.490559,16.342016,4.295525,33480370
1978-01-01,16.043261,16.312141,15.774379,15.864006,4.169879,40991483
1978-02-01,15.864006,15.916288,14.952796,15.012548,3.946070,29135700
1978-03-01,15.012548,15.087237,14.056525,14.071463,3.739617,52223014
1978-04-01,14.116276,15.893881,14.026649,15.893881,4.223944,63170035
1978-05-01,15.893881,16.058199,15.415870,15.430808,4.100876,40624965
1978-06-01,15.430808,16.506334,15.296367,15.371056,4.130178,38914547
1978-07-01,15.371056,16.820028,15.236616,16.790154,4.511491,41199008
1978-08-01,16.790154,17.970243,16.670650,17.439951,4.686089,52507525
1978-09-01,17.447418,18.194311,16.342016,16.551147,4.491421,34456078
1978-10-01,16.551147,17.537046,15.744503,15.789316,4.284683,47285896
1978-11-01,15.849068,16.521273,15.296367,16.103010,4.369807,41583939
1978-12-01,16.170233,18.522945,16.095543,17.835802,4.893365,48114327
1979-01-01,17.835802,18.896391,17.596798,18.448256,5.061388,50077460
1979-02-01,18.448256,18.582697,17.753645,17.925430,4.917952,29010182
1979-03-01,17.925430,19.165272,17.843271,18.851578,5.231340,35334716
1979-04-01,18.851578,19.239962,18.298878,18.776888,5.210612,36226745
1979-05-01,18.776888,19.210087,18.059872,18.164436,5.040659,31448617
1979-06-01,18.254063,18.761950,17.238289,17.537046,4.919479,33091255
1979-07-01,17.537046,18.343691,16.252390,16.670650,4.676442,36772338
1979-08-01,16.670650,17.327915,16.312141,16.730402,4.693203,38553470
1979-09-01,16.700525,17.059034,15.714627,16.192638,4.598242,37127560
1979-10-01,16.162764,16.610899,14.609226,14.907983,4.233437,48039850
1979-11-01,14.907983,16.013384,14.609226,15.595124,4.428566,35448104
1979-12-01,15.565249,16.162764,15.117113,15.385994,4.429890,27754146
1980-01-01,15.057361,17.208412,14.639101,16.401770,4.722351,51914654
1980-02-01,16.401770,16.849903,14.818356,15.176864,4.369680,41714062
1980-03-01,15.176864,15.176864,12.278920,13.324570,3.884350,51901683
1980-04-01,13.324570,13.384321,12.039914,13.115440,3.823386,58338768
1980-05-01,13.115440,13.533700,12.428298,13.234943,3.858225,41834141
1980-06-01,13.234943,14.429971,13.205067,14.041587,4.158247,44183877
1980-07-01,14.041587,15.804254,13.951960,15.595124,4.618308,43042898
1980-08-01,15.595124,16.521273,15.296367,15.654876,4.636001,39763901
1980-09-01,15.654876,16.491396,15.146989,15.326243,4.598952,46226508
1980-10-01,15.326243,17.088909,15.206740,15.923757,4.778245,58178517
1980-11-01,15.953633,17.387667,15.834130,16.282267,4.885824,48196331
1980-12-01,16.252390,16.610899,15.117113,16.222513,4.930719,49275384
1981-01-01,16.222513,17.088909,15.296367,15.385994,4.676461,46493445
1981-02-01,15.385994,15.505497,14.400096,15.356119,4.667386,33156945
1981-03-01,15.356119,15.595124,14.668977,14.907983,4.592404,45034066
1981-04-01,14.907983,15.146989,14.011711,14.011711,4.316308,67447755
1981-05-01,14.011711,14.190966,13.175191,14.041587,4.325515,48817659
1981-06-01,14.280593,14.519598,13.653203,13.832457,4.325364,46948246
1981-07-01,13.832457,13.832457,13.055688,13.414197,4.194570,34799164
1981-08-01,13.414197,14.071463,13.145315,13.175191,4.119837,34838912
1981-09-01,13.175191,13.563576,12.488050,12.936185,4.105590,42054219
1981-10-01,12.936185,13.444073,11.561902,12.308795,3.906469,54799520
1981-11-01,12.428298,13.025813,11.920411,13.025813,4.134034,46824817
1981-12-01,13.025813,13.772706,12.667304,13.593451,4.385344,50008424
1982-01-01,13.772706,15.475621,13.294694,15.206740,4.905802,77824074
1982-02-01,15.057361,15.296367,14.280593,14.788480,4.770869,53805402
1982-03-01,14.848231,14.997610,13.653203,14.280593,4.671039,70888257
1982-04-01,14.459847,15.804254,14.310468,15.356119,5.022833,64752003
1982-05-01,15.385994,15.595124,14.639101,14.698853,4.807847,44245383
1982-06-01,14.728728,14.848231,13.742830,14.489723,4.802865,62544939
1982-07-01,14.489723,16.401770,14.190966,15.684751,5.198981,81169179
1982-08-01,15.923757,16.969406,14.848231,16.849903,5.585187,90307876
1982-09-01,16.790154,18.552820,16.581022,17.537046,5.890144,92468909
1982-10-01,17.686424,20.255735,17.507170,19.090584,6.411925,94660071
1982-11-01,19.239962,20.673996,19.000956,20.673996,6.943743,76422850
1982-12-01,20.853251,23.422562,20.584370,23.004301,7.805162,91153462
1983-01-01,22.645794,24.079828,22.048279,23.631693,8.018030,87056069
1983-02-01,23.452438,24.259083,22.436663,23.661568,8.028164,71360212
1983-03-01,24.079828,25.065727,23.571941,24.318834,8.325756,74034625
1983-04-01,24.288958,28.202677,24.169455,27.963671,9.573595,76046293
1983-05-01,27.724665,28.322180,26.230881,26.589388,9.103098,58215759
1983-06-01,26.589388,29.756214,26.350382,28.740440,9.920426,67892931
1983-07-01,28.830067,30.353727,28.352055,28.770315,9.930729,68496682
1983-08-01,28.740440,29.576960,27.545410,28.561186,9.858555,72151405
1983-09-01,28.591061,30.951242,28.232553,30.323853,10.549634,76070140
1983-10-01,30.234226,32.086521,29.995220,30.293978,10.539239,104208793
1983-11-01,30.413481,30.532984,28.053299,28.053299,9.759706,93272655
1983-12-01,28.142925,29.845840,27.993547,29.158701,10.220881,80013142
1984-01-01,29.218451,29.875717,26.918020,27.276529,9.561134,120578696
1984-02-01,27.306404,27.396032,25.454111,26.350382,9.236495,116962047
1984-03-01,26.230881,27.664913,25.483988,27.216778,9.620090,99818109
1984-04-01,27.306404,27.396032,25.693117,27.186901,9.609526,94881406
1984-05-01,27.246655,28.023422,25.244982,25.752869,9.102657,93068897
1984-06-01,25.752869,26.111378,23.661568,25.274857,9.007710,121849377
1984-07-01,25.274857,26.499762,24.856598,26.440010,9.422954,75396519
1984-08-01,26.529636,30.293978,26.499762,29.576960,10.540936,128985607
1984-09-01,29.397705,30.712236,28.889818,29.696463,10.680417,82767469
1984-10-01,29.576960,30.532984,28.381931,29.786091,10.712644,93240022
1984-11-01,30.054972,30.532984,28.561186,29.098948,10.557139,91481069
1984-12-01,28.979446,29.756214,27.724665,29.427582,10.676366,92919527
1985-01-01,29.248327,32.893166,28.441683,32.594406,11.825294,136433964
1985-02-01,32.415154,33.042542,31.250000,32.026768,11.619364,96150413
1985-03-01,32.146271,32.684032,29.666588,30.353727,11.101836,107717498
1985-04-01,30.353727,31.160374,29.606836,30.234226,11.058127,82017278
1985-05-01,30.204350,31.847513,29.786091,30.742113,11.243893,104211307
1985-06-01,30.921368,31.220123,28.053299,29.576960,10.913490,124352246
1985-07-01,29.576960,31.668261,28.680689,31.399380,11.585935,116112695
1985-08-01,31.489006,31.728010,29.995220,30.264101,11.167031,71233855
1985-09-01,30.264101,31.190248,29.218451,29.606836,11.018283,96572577
1985-10-01,29.636711,31.399380,29.367830,31.040871,11.551968,110449233
1985-11-01,30.981119,33.640057,30.981119,33.401051,12.430319,113903961
1985-12-01,33.401051,37.942162,32.893166,37.165394,13.946247,119713863
1986-01-01,36.986137,37.404400,34.177818,36.209370,13.587498,133437802
1986-02-01,36.298996,38.479923,35.850861,36.059990,13.531455,132321510
1986-03-01,35.940487,36.687382,34.536327,36.209370,13.684614,168976697
1986-04-01,36.298996,38.689053,35.223469,37.344646,14.113684,150130288
1986-05-01,37.284897,37.643402,33.998566,36.418499,13.763658,138761523
1986-06-01,36.508125,36.687382,34.446701,35.014339,13.329926,98637382
1986-07-01,35.014339,35.880737,31.040871,31.668261,12.056080,157453125
1986-08-01,31.698135,33.938816,30.891491,33.162045,12.624756,119665329
1986-09-01,33.191921,34.775333,31.817638,32.146271,12.341589,169585888
1986-10-01,32.235901,32.385277,28.620937,29.547085,11.343707,178273546
1986-11-01,29.636711,30.562859,28.501434,30.383604,11.664867,115321082
1986-12-01,30.234226,31.100620,28.680689,28.680689,11.108153,140259814
1987-01-01,28.919695,31.279877,27.664913,30.771990,11.918127,209974040
1987-02-01,30.652487,34.476578,30.592733,33.341301,12.913229,151586320
1987-03-01,33.341301,37.434273,32.893166,35.880737,14.010827,164414882
1987-04-01,35.611855,38.599426,34.088192,38.270794,14.944105,235555016
1987-05-01,38.240917,40.063335,37.045891,38.240917,14.932431,158025496
1987-06-01,38.479923,40.302341,37.284897,38.838432,15.266452,144640880
1987-07-01,38.928059,40.601097,38.031788,38.479923,15.125540,135813059
1987-08-01,38.121414,42.035133,37.882408,40.242592,15.818404,197781864
1987-09-01,40.302341,40.481598,35.492352,36.030113,14.260457,205911376
1987-10-01,36.149616,37.583652,23.900574,29.278202,11.588106,281521695
1987-11-01,28.919695,29.845840,26.290630,26.469885,10.476594,145437511
1987-12-01,26.888145,28.770315,25.095602,27.605164,11.026480,151557870
1988-01-01,27.963671,29.636711,25.961998,26.858271,10.728148,168808918
1988-02-01,26.947897,28.172800,25.543737,28.083174,11.217406,146373059
1988-03-01,28.172800,28.352055,24.916348,25.722992,10.379423,145776836
1988-04-01,25.693117,27.844168,25.244982,27.097275,10.933953,134590073
1988-05-01,27.157026,27.515535,25.693117,26.888145,10.849566,88020065
1988-06-01,27.007648,30.682362,26.708891,30.443356,12.404609,164296895
1988-07-01,30.532984,30.951242,28.680689,30.054972,12.246358,123514611
1988-08-01,30.114723,30.323853,26.380259,26.649139,10.858601,122257737
1988-09-01,26.559511,27.844168,26.171127,27.575287,11.335116,112250027
1988-10-01,27.515535,29.845840,26.947897,29.308079,12.047412,121625950
1988-11-01,29.367830,29.726337,27.276529,28.322180,11.642143,108412042
1988-12-01,28.292303,29.666588,28.113050,29.128824,12.082439,95586408
1989-01-01,29.128824,31.279877,28.830067,31.220123,12.949903,136718896
1989-02-01,31.010994,31.279877,28.830067,29.039198,12.045260,119658634
1989-03-01,29.188576,29.248327,25.722992,26.081501,10.911028,173174085
1989-04-01,26.111378,27.664913,25.394360,27.276529,11.410959,116661219
1989-05-01,27.007648,27.186901,25.693117,26.201004,10.961019,143379821
1989-06-01,26.171127,27.515535,25.693117,26.738768,11.308710,151590922
1989-07-01,26.888145,27.903919,26.440010,27.485661,11.624594,111036664
1989-08-01,27.605164,28.531309,26.888145,27.993547,11.839397,155272842
1989-09-01,27.933796,28.381931,25.752869,26.111378,11.161836,134225231
1989-10-01,26.141253,26.230881,23.362810,23.960325,10.242328,177850542
1989-11-01,23.960325,24.079828,22.944551,23.332935,9.974135,127937934
1989-12-01,23.332935,24.348709,22.317162,22.496414,9.734327,135569551
1990-01-01,22.645794,24.288958,22.586042,23.571941,10.199721,163578921
1990-02-01,23.571941,25.215105,23.303059,24.826721,10.742674,140005846
1990-03-01,24.796844,26.141253,24.707218,25.364485,11.112041,134221046
1990-04-01,25.125479,26.589388,25.095602,26.051624,11.413070,115173387
1990-05-01,26.171127,29.188576,25.782743,28.680689,12.564845,156106293
1990-06-01,28.800192,29.218451,27.784416,28.083174,12.440869,123442227
1990-07-01,28.083174,29.427582,26.410133,26.649139,11.805595,125712881
1990-08-01,26.738768,26.858271,23.064054,24.348709,10.786493,173195425
1990-09-01,24.139580,26.111378,24.079828,25.424234,11.390425,123242649
1990-10-01,25.603489,26.380259,23.004301,25.215105,11.296735,168569592
1990-11-01,25.185228,27.515535,25.065727,27.157026,12.166745,147399812
1990-12-01,27.366158,27.724665,26.440010,27.007648,12.236439,115651618
1991-01-01,26.977772,30.383604,25.215105,30.293978,13.725387,182970086
1991-02-01,30.234226,33.401051,30.025097,30.771990,13.941958,167953290
1991-03-01,30.652487,32.265774,26.529636,27.216778,12.449927,186445315
1991-04-01,27.216778,27.425907,24.408461,24.617592,11.260964,171573706
1991-05-01,24.498089,25.454111,24.020077,25.364485,11.602618,151031520
1991-06-01,25.334608,25.663240,23.093929,23.213432,10.744113,150469191
1991-07-01,23.332935,24.617592,22.854923,24.199331,11.200420,120820530
1991-08-01,24.139580,24.318834,21.988527,23.153681,10.716454,133342824
1991-09-01,23.362810,25.424234,23.332935,24.766970,11.602139,122561910
1991-10-01,24.766970,25.035851,23.123804,23.482313,11.000344,127522462
1991-11-01,23.512190,24.229206,22.078156,22.108030,10.356554,121651892
1991-12-01,21.779398,22.078156,19.956980,21.271511,10.088775,195371041
1992-01-01,21.271511,23.452438,21.241634,21.510515,10.202135,155472002
1992-02-01,21.510515,22.287285,20.703873,20.763622,9.847889,114557919
1992-03-01,20.763622,21.570269,19.867352,19.956980,9.592512,140382404
1992-04-01,19.956980,21.689772,19.508842,21.689772,10.425398,161236715
1992-05-01,21.809273,22.556166,21.540392,21.689772,10.425398,118213064
1992-06-01,21.630018,23.571941,21.092257,23.392687,11.391536,153107621
1992-07-01,23.392687,23.990202,22.078156,22.645794,11.027821,150195557
1992-08-01,22.586042,22.765297,20.315489,20.703873,10.082160,126859717
1992-09-01,20.703873,21.211760,19.120459,19.299713,9.524158,140461064
1992-10-01,19.359465,19.389339,15.535373,15.983509,7.887652,270542461
1992-11-01,16.013384,16.700525,14.549474,16.312141,8.049826,204717679
1992-12-01,16.342016,16.461519,11.651530,12.039914,6.048779,410813991
1993-01-01,12.368547,12.727055,10.964388,12.308795,6.183864,325500557
1993-02-01,12.428298,13.115440,11.651530,12.995937,6.529080,204840272
1993-03-01,13.085564,13.653203,11.920411,12.159417,6.174029,218766298
1993-04-01,12.308795,12.697180,11.322897,11.621654,5.900976,172479122
1993-05-01,11.741157,12.906310,11.263145,12.607553,6.401570,158242227
1993-06-01,12.727055,12.995937,11.591778,11.800908,6.058249,152634831
1993-07-01,11.860660,11.890535,9.829111,10.635755,5.460094,215674321
1993-08-01,10.605880,10.964388,9.709608,10.934512,5.613467,147186424
1993-09-01,10.934512,11.083891,9.858987,10.038241,5.182547,150326936
1993-10-01,10.068117,11.143642,10.068117,10.994264,5.676124,190530156
1993-11-01,10.994264,13.414197,10.934512,12.876434,6.647848,282699492
1993-12-01,13.085564,14.310468,12.607553,13.503824,7.006271,205967442
1994-01-01,13.593451,14.340344,13.085564,13.503824,7.006271,223920984
1994-02-01,13.593451,13.712954,12.428298,12.637428,6.556751,155670743
1994-03-01,12.637428,14.071463,12.278920,13.055688,6.804274,258291710
1994-04-01,12.667304,14.220841,12.278920,13.742830,7.162395,223415557
